1	000000479474
2	000000230892
3	000000010624
4	000000206717
5	000000280959
6	000000086646
7	000000336276
8	000000322768
9	000000188702
10	000000103558
11	000000205239
12	000000278437
13	000000440449
14	000000489276
15	000000318507
16	000000561160
17	000000064263
18	000000189094
19	000000443177
20	000000501385
21	000000177763
22	000000479101
23	000000334610
24	000000520743
25	000000380552
26	000000088325
27	000000389996
28	000000149215
29	000000399547
30	000000287197
31	000000094859
32	000000198724
33	000000479696
34	000000166776
35	000000110087
36	000000548067
37	000000061106
38	000000117192
39	000000176791
40	000000375760
41	000000131784
42	000000447243
43	000000499317
44	000000242847
45	000000284310
46	000000038357
47	000000450194
48	000000525264
49	000000318307
50	000000030274
51	000000576075
52	000000213060
53	000000522788
54	000000512845
55	000000517967
56	000000201409
57	000000204390
58	000000333887
59	000000000825
60	000000071629
61	000000533441
62	000000068396
63	000000543045
64	000000022123
65	000000559645
66	000000117036
67	000000106073
68	000000574769
69	000000316123
70	000000370583
71	000000375380
72	000000148128
73	000000149669
74	000000352081
75	000000139982
76	000000539163
77	000000484091
78	000000176600
79	000000228657
80	000000515392
81	000000536120
82	000000347133
83	000000520310
84	000000542509
85	000000478175
86	000000557812
87	000000273592
88	000000160041
89	000000442518
90	000000051908
91	000000543947
92	000000343255
93	000000480863
94	000000481452
95	000000019308
96	000000080526
97	000000188028
98	000000363887
99	000000185789
100	000000365471
101	000000272312
102	000000040821
103	000000420775
104	000000023731
105	000000118450
106	000000429462
107	000000558449
108	000000321601
109	000000139787
110	000000166794
111	000000056733
112	000000013146
113	000000333337
114	000000439084
115	000000471013
116	000000083190
117	000000547962
118	000000422367
119	000000084390
120	000000299008
121	000000273684
122	000000568927
123	000000397005
124	000000214943
125	000000227019
126	000000137003
127	000000222447
128	000000268229
129	000000156506
130	000000067356
131	000000151054
132	000000054655
133	000000012966
134	000000088846
135	000000561842
136	000000497335
137	000000114674
138	000000548511
139	000000566743
140	000000408331
141	000000354841
142	000000335041
143	000000553931
144	000000382542
145	000000200010
146	000000122588
147	000000470549
148	000000212514
149	000000317939
150	000000339985
151	000000478195
152	000000051771
153	000000002614
154	000000513494
155	000000231610
156	000000370816
157	000000111824
158	000000340345
159	000000529515
160	000000302531
161	000000192524
162	000000288180
163	000000412917
164	000000315568
165	000000581258
166	000000113880
167	000000513733
168	000000226287
169	000000001647
170	000000053989
171	000000556391
172	000000173221
173	000000054020
174	000000066126
175	000000465346
176	000000229172
177	000000313735
178	000000581351
179	000000064974
180	000000172911
181	000000561698
182	000000149668
183	000000199539
184	000000261388
185	000000142891
186	000000400568
187	000000426348
188	000000041105
189	000000481446
190	000000516947
191	000000167359
192	000000068914
193	000000243964
194	000000378923
195	000000405061
196	000000024845
197	000000105622
198	000000094097
199	000000345370
200	000000045941
201	000000052669
202	000000008981
203	000000532610
204	000000561923
205	000000338840
206	000000263618
207	000000515895
208	000000009288
209	000000064170
210	000000387480
211	000000268413
212	000000244928
213	000000493791
214	000000217938
215	000000301646
216	000000349234
217	000000237538
218	000000360279
219	000000507721
220	000000542915
221	000000414917
222	000000486360
223	000000016483
224	000000325385
225	000000414539
226	000000084002
227	000000316115
228	000000290262
229	000000117160
230	000000137733
231	000000068277
232	000000405747
233	000000238004
234	000000147952
235	000000091040
236	000000518010
237	000000284578
238	000000309267
239	000000232779
240	000000033555
241	000000298633
242	000000366048
243	000000493209
244	000000274586
245	000000509528
246	000000502984
247	000000455225
248	000000344654
249	000000250360
250	000000571078
251	000000100661
252	000000363336
253	000000074241
254	000000556871
255	000000320349
256	000000230585
257	000000560173
258	000000165757
259	000000101586
260	000000496153
261	000000149810
262	000000026017
263	000000440372
264	000000131060
265	000000445682
266	000000468097
267	000000138836
268	000000337488
269	000000001554
270	000000293493
271	000000417115
272	000000428925
273	000000523366
274	000000276168
275	000000467109
276	000000361520
277	000000426850
278	000000141224
279	000000450647
280	000000435257
281	000000467738
282	000000456201
283	000000230915
284	000000107360
285	000000014073
286	000000148602
287	000000188318
288	000000148118
289	000000201989
290	000000022924
291	000000565395
292	000000045768
293	000000301604
294	000000039697
295	000000456975
296	000000146959
297	000000001792
298	000000200736
299	000000497207
300	000000062329
301	000000449433
302	000000354624
303	000000056145
304	000000047713
305	000000191382
306	000000078640
307	000000578072
308	000000028518
309	000000349817
310	000000244539
311	000000308257
312	000000360606
313	000000142629
314	000000350206
315	000000321332
316	000000570483
317	000000371280
318	000000105600
319	000000240903
320	000000161011
321	000000571920
322	000000464630
323	000000412471
324	000000386927
325	000000169174
326	000000225554
327	000000025846
328	000000223112
329	000000441794
330	000000417230
331	000000126502
332	000000039777
333	000000279780
334	000000171360
335	000000168522
336	000000578016
337	000000136820
338	000000333976
339	000000518110
340	000000060394
341	000000061834
342	000000420485
343	000000236078
344	000000329035
345	000000187518
346	000000156812
347	000000299433
348	000000227382
349	000000439139
350	000000296620
351	000000169389
